Gene	ModuleAssignment	ModuleColor	Blocks	kWithin-weighted	kWithin-unweighted	HubGenes
ENSG00000000003	2	blue	1	1988.7246998583	3638.29631291919	hub10;hub5
ENSG00000000005	2	blue	1	713.061008383529	2536.87306329453	 
ENSG00000000419	2	blue	2	1130.96339274186	2875.32314451205	 
ENSG00000000457	2	blue	1	556.517819790691	2217.41377679739	 
ENSG00000000460	3	brown	1	1345.75891351211	2720.40647812268	hub10
ENSG00000000938	10	purple	1	116.194249810951	336.86098192351	 
ENSG00000000971	10	purple	1	201.060828793115	409.352149263722	 
ENSG00000001036	2	blue	1	1829.98275403577	3530.52251455207	hub10
ENSG00000001084	2	blue	2	1080.66124637582	2920.07923512654	 
ENSG00000001167	2	blue	2	825.370792229488	2640.16511756727	 
ENSG00000001460	29	saddlebrown	3	20.2700483252188	80.392221493107	 
ENSG00000001461	36	yellowgreen	1	25.3884012531238	78.2147228264632	 
ENSG00000001497	2	blue	1	1347.15349423805	3108.67368951878	 
ENSG00000001561	16	lightcyan	1	117.648638181801	235.938251995821	hub10;hub5
ENSG00000001617	4	yellow	2	822.216506348504	2084.69661079172	 
ENSG00000001626	1	turquoise	3	1902.92448501945	4454.02950300613	 
ENSG00000001629	22	darkgreen	1	51.4587169834849	141.915606855467	 
ENSG00000001630	9	magenta	2	150.497622635717	489.228917600494	 
ENSG00000001631	2	blue	1	1222.86781304487	2938.91349973443	 
ENSG00000002016	5	green	1	734.241406610457	1456.61062732832	hub10;hub5
ENSG00000002079	3	brown	1	200.164775233612	1414.55893785509	 
ENSG00000002330	8	pink	2	80.2653354360651	390.145627080367	 
ENSG00000002549	2	blue	1	1155.80075031501	2985.95139043658	 
ENSG00000002586	24	darkgrey	1	121.588670261156	176.359075345295	hub10;hub5
ENSG00000002587	3	brown	1	341.602524960885	1645.29709085556	 
ENSG00000002726	1	turquoise	3	1254.36732119884	3858.23080601055	 
ENSG00000002745	6	red	1	302.285784997498	897.896597800919	 
ENSG00000002746	4	yellow	2	293.422286202072	1420.23216642735	 
ENSG00000002822	16	lightcyan	1	99.5951733609478	220.495860775974	 
ENSG00000002834	9	magenta	2	93.5617809012761	389.723781754096	 
ENSG00000002919	5	green	2	77.6496937716906	601.271941688808	 
ENSG00000002933	10	purple	1	192.133756359235	405.10078394039	 
ENSG00000003056	2	blue	1	1182.8695317629	3009.32530248524	 
ENSG00000003096	4	yellow	2	206.260680984464	1223.53017177885	 
ENSG00000003137	4	yellow	2	96.8702351424712	904.109297616979	 
ENSG00000003147	2	blue	1	1226.02790383793	2990.17066914102	 
ENSG00000003249	4	yellow	2	866.058257078321	2112.82161178355	hub10
ENSG00000003393	2	blue	2	967.731702576983	2801.21409758321	 
ENSG00000003400	10	purple	1	184.837148643244	388.445578196651	 
ENSG00000003402	5	green	1	377.725128173429	1133.43340832793	 
ENSG00000003436	6	red	1	263.001306644744	830.738615739868	 
ENSG00000003509	4	yellow	2	395.749962150729	1367.45218449244	 
ENSG00000003756	35	sienna3	2	24.1117396437852	77.5415128520514	 
ENSG00000003987	2	blue	1	1288.28247384369	3062.12367448759	 
ENSG00000003989	10	purple	1	247.383462801677	439.684051812063	 
ENSG00000004059	9	magenta	2	121.90934871646	437.263242297478	 
ENSG00000004139	7	black	2	524.883404515415	1088.34675823578	hub10
ENSG00000004142	2	blue	2	251.406476181049	1516.8967590623	 
ENSG00000004399	3	brown	1	129.274200533501	1131.63220551853	 
ENSG00000004455	2	blue	1	1914.10604806726	3528.91634613088	hub10;hub5
ENSG00000004468	1	turquoise	3	1579.08594530261	4168.74087460149	 
ENSG00000004478	2	blue	1	580.346879536371	2261.5661927973	 
ENSG00000004487	0	grey	1	36.6411295688382	457.123081960205	 
ENSG00000004534	35	sienna3	2	38.0528563190422	93.1457385829899	 
ENSG00000004660	4	yellow	2	500.200406453202	1686.96740984179	 
ENSG00000004700	4	yellow	2	861.622513846565	2129.64653852925	hub10
ENSG00000004766	16	lightcyan	1	96.172783970479	208.975861309397	 
ENSG00000004776	3	brown	1	891.748541058636	2410.47633109997	 
ENSG00000004777	4	yellow	2	957.433932206587	2211.36596916768	hub10;hub5
ENSG00000004779	5	green	2	415.058445054604	1164.54665572177	 
ENSG00000004799	4	yellow	2	266.219805090256	1253.94340095421	 
ENSG00000004809	6	red	1	531.262686977695	1091.58593183376	 
ENSG00000004838	6	red	1	462.517174094355	1057.38240370231	 
ENSG00000004846	1	turquoise	3	3602.82834478128	5492.77528332939	 
ENSG00000004848	3	brown	1	1193.67165560015	2643.11709673809	 
ENSG00000004864	2	blue	1	1551.61233275431	3335.29242576393	 
ENSG00000004866	2	blue	1	449.443727139179	2044.10803592877	 
ENSG00000004897	4	yellow	2	417.463636445656	1570.2987741518	 
ENSG00000004939	6	red	1	741.85564810614	1223.3255406796	hub10;hub5
ENSG00000004948	1	turquoise	3	503.064069656654	2806.95005508783	 
ENSG00000004961	4	yellow	2	501.25090770796	1721.98740880041	 
ENSG00000004975	3	brown	1	1523.19424132211	2904.61022782984	hub10;hub5
ENSG00000005001	6	red	1	201.883437838861	765.979295312515	 
ENSG00000005007	7	black	2	510.343754142981	1075.7669104845	 
ENSG00000005020	2	blue	1	219.460290148035	1563.09515676597	 
ENSG00000005022	35	sienna3	2	28.1888945595355	81.8239673055151	 
ENSG00000005059	2	blue	1	1850.9305542874	3554.43702154346	hub10
ENSG00000005073	1	turquoise	3	1766.54095290043	4302.82340964324	 
ENSG00000005075	2	blue	2	1491.42019683328	3311.49066613616	 
ENSG00000005100	5	green	1	549.947963662196	1294.07580600999	 
ENSG00000005102	6	red	1	113.920751471182	616.738285969835	 
ENSG00000005108	0	grey	1	36.9513435664523	436.170883584856	 
ENSG00000005156	3	brown	1	1295.9092922828	2788.46341254175	 
ENSG00000005175	2	blue	1	1094.54329425308	2859.66136207947	 
ENSG00000005187	2	blue	1	1243.47649535782	3077.1046857053	 
ENSG00000005189	3	brown	1	924.735273728856	2408.18562369424	 
ENSG00000005194	8	pink	2	112.328457956949	456.90174468567	 
ENSG00000005206	5	green	2	623.0074015719	1355.8960963785	hub10
ENSG00000005238	7	black	2	380.524046451236	964.017447391816	 
ENSG00000005243	6	red	1	642.729011383785	1172.24845094948	 
ENSG00000005249	3	brown	1	945.498438015395	2445.69424804682	 
ENSG00000005302	5	green	1	448.51760638011	1204.7704025588	 
ENSG00000005339	5	green	2	510.419011370503	1252.71994368213	 
ENSG00000005379	5	green	2	434.767810886573	1163.61720041041	 
ENSG00000005381	6	red	1	495.694382332409	1081.63282901139	 
ENSG00000005421	6	red	1	206.521854244154	774.594374573409	 
ENSG00000005436	4	yellow	2	369.709947164693	1353.00837382879	 
ENSG00000005448	2	blue	1	785.601728018669	2541.27865100264	 
ENSG00000005469	4	yellow	2	302.626839738351	1390.0868272404	 
ENSG00000005471	3	brown	1	1174.61818491414	2621.51577822535	 
ENSG00000005483	8	pink	2	323.860283053957	752.132826322441	hub10
ENSG00000005486	9	magenta	2	198.119485518633	551.99113496971	hub10
ENSG00000005513	3	brown	1	1477.03086252436	2850.04017345559	hub10;hub5
ENSG00000005700	19	lightyellow	2	55.7597546931405	164.299877207871	 
ENSG00000005801	3	brown	1	391.687892675425	1751.856925723	 
ENSG00000005810	4	yellow	2	843.458254414054	2085.79634829211	 
ENSG00000005812	7	black	2	407.684961496523	974.862068409463	 
ENSG00000005844	46	brown4	2	20.8264763362039	60.1067696471073	 
ENSG00000005882	9	magenta	2	231.802391275923	567.684734054611	hub10;hub5
ENSG00000005884	4	yellow	2	952.066391066561	2212.63493467528	hub10;hub5
ENSG00000005889	22	darkgreen	2	53.7463206538805	145.063901866027	 
ENSG00000005893	2	blue	1	1413.80580838092	3176.63080119381	 
ENSG00000005955	9	magenta	2	88.404190286302	392.180369629676	 
ENSG00000005961	3	brown	1	1087.54510691374	2589.84163507899	 
ENSG00000005981	3	brown	1	262.501634232007	1521.10897216625	 
ENSG00000006007	4	yellow	2	428.033172633815	1617.82807463518	 
ENSG00000006015	8	pink	2	141.320206883276	567.589000973755	 
ENSG00000006016	6	red	1	505.442873729047	1074.38514762026	 
ENSG00000006025	4	yellow	2	640.363585372544	1867.8633491552	 
ENSG00000006042	2	blue	1	1882.51946287571	3556.88295108854	hub10;hub5
ENSG00000006047	25	orange	3	33.0002992570893	112.118778812856	 
ENSG00000006059	1	turquoise	3	384.645104077996	2545.90597721163	 
ENSG00000006062	5	green	2	367.884818626717	1109.72820366814	 
ENSG00000006071	0	grey	1	32.7094602140343	441.554020701525	 
ENSG00000006074	1	turquoise	3	3970.84401740065	5673.43167425186	 
ENSG00000006075	22	darkgreen	2	27.558576786263	117.818810946593	 
ENSG00000006114	8	pink	2	275.722591355077	719.359377894922	 
ENSG00000006116	2	blue	1	1061.06141190166	2862.55216048518	 
ENSG00000006118	4	yellow	2	520.385468357827	1698.30149818047	 
ENSG00000006125	2	blue	1	1173.22915411719	2990.2050888056	 
ENSG00000006128	15	midnightblue	3	102.162593718206	227.514446741027	 
ENSG00000006194	4	yellow	2	487.295702918679	1709.5902842906	 
ENSG00000006210	25	orange	3	36.7715240393627	110.791918367833	 
ENSG00000006282	2	blue	1	180.998911930808	1357.40191391199	 
ENSG00000006283	3	brown	1	204.882419977908	1364.42220021041	 
ENSG00000006327	14	cyan	1	90.8980483832657	233.710126974182	 
ENSG00000006377	15	midnightblue	3	157.145897381905	263.326053343188	hub10;hub5
ENSG00000006432	8	pink	2	282.381261709725	722.47705300742	 
ENSG00000006451	7	black	2	619.507028609316	1159.55665662847	hub10;hub5
ENSG00000006453	10	purple	1	113.08513633088	335.185415318759	 
ENSG00000006459	3	brown	1	466.35067266843	1798.52176919833	 
ENSG00000006468	6	red	1	88.62933634756	568.35172017593	 
ENSG00000006530	3	brown	1	306.896598929639	1616.40808683424	 
ENSG00000006534	2	blue	1	940.474021812256	2747.83704086055	 
ENSG00000006555	0	grey	3	9.70501300136513	310.199611986502	 
ENSG00000006576	16	lightcyan	1	93.0249513083429	215.104958417957	 
ENSG00000006606	24	darkgrey	1	39.0362773837589	121.217299008953	 
ENSG00000006607	7	black	2	490.118749854481	1075.22000603706	 
ENSG00000006611	14	cyan	1	116.834009345179	253.142572232971	 
ENSG00000006625	2	blue	1	1664.27873635775	3384.85691036863	 
ENSG00000006634	2	blue	1	1958.53666164656	3583.78765778543	hub10;hub5
ENSG00000006638	2	blue	1	606.467663962808	2398.08027735813	 
ENSG00000006652	3	brown	1	325.042248403611	1606.41120800955	 
ENSG00000006659	1	turquoise	3	657.886227600409	3070.83412852371	 
ENSG00000006695	2	blue	1	314.126285711305	1834.45926694979	 
ENSG00000006704	5	green	2	637.908745396851	1372.91319385256	hub10
ENSG00000006712	16	lightcyan	1	67.500253877907	194.141949622061	 
ENSG00000006715	0	grey	1	28.2621427141034	403.746493385118	 
ENSG00000006740	4	yellow	2	721.787748097469	1976.477474647	 
ENSG00000006744	3	brown	1	367.343787956684	1660.33067434234	 
ENSG00000006747	6	red	1	573.162715302092	1121.93484477118	 
ENSG00000006756	3	brown	1	337.125467139604	1638.42134775424	 
ENSG00000006757	3	brown	1	173.912051559002	1284.79018662842	 
ENSG00000006788	1	turquoise	3	836.537641647027	3364.4273973043	 
ENSG00000006831	3	brown	1	834.842884265839	2322.31287378899	 
ENSG00000006837	4	yellow	2	553.964480439946	1771.39785679009	 
ENSG00000007001	2	blue	1	516.324473349396	2213.39435837682	 
ENSG00000007038	6	red	1	168.899949638899	748.207144434106	 
ENSG00000007047	4	yellow	2	886.886440057632	2145.55273411391	hub10
ENSG00000007062	3	brown	1	961.130065477089	2396.20422969078	 
ENSG00000007080	2	blue	1	697.313903722718	2479.41886869861	 
ENSG00000007129	10	purple	1	131.59951270158	343.664753029197	 
ENSG00000007168	16	lightcyan	1	85.3853873526134	202.58363638594	 
ENSG00000007171	3	brown	1	485.170704152204	1932.10233361945	 
ENSG00000007174	3	brown	1	304.117426755404	1683.81132435866	 
ENSG00000007202	7	black	2	378.230705564601	965.091321372797	 
ENSG00000007216	1	turquoise	3	1683.61892985889	4250.65208600893	 
ENSG00000007237	4	yellow	2	804.564769837156	2052.32943329904	 
ENSG00000007255	2	blue	1	1519.07581493106	3322.85778895123	 
ENSG00000007264	4	yellow	2	226.524725366305	1107.10129277565	 
ENSG00000007306	1	turquoise	3	3137.28953125715	5238.59594976666	 
ENSG00000007312	6	red	1	47.317875720886	470.255151479266	 
ENSG00000007314	36	yellowgreen	1	29.0569951050153	81.2511808220964	 
ENSG00000007341	3	brown	1	969.509023617048	2465.94660588885	 
ENSG00000007350	2	blue	1	998.370501370152	2778.33237924032	 
ENSG00000007372	3	brown	1	1509.50244379265	2862.47970865893	hub10;hub5
ENSG00000007376	9	magenta	2	202.24631067291	546.923277217037	hub10;hub5
ENSG00000007384	10	purple	1	243.321593693304	436.574802576385	 
ENSG00000007392	66	skyblue1	1	16.3393240621008	42.6576466871546	 
ENSG00000007402	4	yellow	2	667.990215440666	1941.44236443631	 
ENSG00000007516	2	blue	1	380.646840245044	2010.81355150853	 
ENSG00000007520	2	blue	1	673.898512417848	2423.41441546763	 
ENSG00000007541	7	black	2	413.739637967163	1008.20453970112	 
ENSG00000007545	7	black	2	591.233103535569	1137.93390402147	hub10;hub5
ENSG00000007866	3	brown	1	1401.73725606656	2795.50021345289	hub10
ENSG00000007908	2	blue	2	1237.72194203864	3099.76060346473	 
ENSG00000007923	7	black	2	312.288694866958	891.00485576918	 
ENSG00000007933	1	turquoise	3	2320.58394804897	4740.17530516262	 
ENSG00000007944	3	brown	1	184.919086002674	1284.42591291156	 
ENSG00000007952	4	yellow	2	165.108364068063	1078.22290569205	 
ENSG00000007968	3	brown	1	1371.38113951343	2755.5091161925	hub10
ENSG00000008018	2	blue	2	970.319840371097	2753.10856347385	 
ENSG00000008056	4	yellow	2	804.591828707967	2016.52774826743	 
ENSG00000008083	3	brown	1	901.291264500257	2431.49855187532	 
ENSG00000008086	4	yellow	2	585.503869300716	1800.4957928038	 
ENSG00000008118	0	grey	1	26.2652657771144	396.744941650221	 
ENSG00000008128	5	green	2	261.494773782654	981.769470167082	 
ENSG00000008130	2	blue	1	1138.55700697927	2901.94124806875	 
ENSG00000008196	6	red	1	730.15826074761	1209.34900718415	hub10;hub5
ENSG00000008197	25	orange	3	73.5149565389975	145.58068036794	 
ENSG00000008226	2	blue	1	858.098218049844	2719.83227046704	 
ENSG00000008256	7	black	2	211.861636396973	786.167769082604	 
ENSG00000008277	26	darkorange	1	53.3273973632527	130.519895559833	 
ENSG00000008282	2	blue	1	1751.97906004901	3433.992808488	hub10
ENSG00000008283	0	grey	1	43.6323513297618	453.334123114532	 
ENSG00000008294	35	sienna3	2	14.6158094418978	62.4436265167883	 
ENSG00000008300	4	yellow	2	1048.61605692145	2287.71538422134	hub10;hub5
ENSG00000008311	3	brown	1	1296.87490125849	2765.13156897842	 
ENSG00000008323	6	red	1	484.041393083693	1069.66114297439	 
ENSG00000008324	4	yellow	2	459.136650302494	1639.19564946049	 
ENSG00000008382	2	blue	1	460.628250485515	2056.09007818181	 
ENSG00000008394	29	saddlebrown	3	28.3338929336576	93.7670231013457	 
ENSG00000008405	3	brown	1	240.441668600613	1436.21759078189	 
ENSG00000008438	6	red	1	375.170693879331	983.900682477451	 
ENSG00000008441	4	yellow	2	392.409181987944	1555.23984323126	 
ENSG00000008513	4	yellow	2	427.894723028768	1593.31419855997	 
ENSG00000008516	3	brown	1	134.950769558692	1119.33547975982	 
ENSG00000008517	10	purple	1	109.83325104773	330.554133094962	 
ENSG00000008710	5	green	2	664.615540264358	1403.05406920453	hub10;hub5
ENSG00000008735	4	yellow	2	571.21958746204	1702.21992950183	 
ENSG00000008838	7	black	2	431.477992884806	1017.08191467616	 
ENSG00000008853	7	black	2	403.72275809077	999.890483666181	 
ENSG00000008869	2	blue	1	1719.64838163341	3482.49498548153	 
ENSG00000008952	7	black	2	605.845633410825	1152.27097009028	hub10;hub5
ENSG00000008988	8	pink	2	289.153571366297	711.409879794954	 
ENSG00000009307	5	green	1	454.719060579491	1180.42432661444	 
ENSG00000009335	22	darkgreen	1	72.6374477175076	165.37424627227	hub10;hub5
ENSG00000009413	8	pink	2	297.484735527898	732.064187863595	 
ENSG00000009694	4	yellow	2	414.584317253881	1485.19162471442	 
ENSG00000009709	6	red	1	656.965589730277	1170.17072441394	 
ENSG00000009724	22	darkgreen	1	28.3448097176874	110.813534535154	 
ENSG00000009765	1	turquoise	3	2034.70325131994	4523.24490989596	 
ENSG00000009780	19	lightyellow	2	66.2780833273874	183.669399425291	 
ENSG00000009790	2	blue	1	1174.30120141058	2987.43152291417	 
ENSG00000009830	3	brown	1	1349.54589251185	2788.25466809122	hub10
ENSG00000009844	5	green	1	466.729370390141	1191.85753310145	 
ENSG00000009950	4	yellow	2	141.277887686832	1094.92591879485	 
ENSG00000009954	3	brown	1	784.231624463101	2296.52507357665	 
ENSG00000010017	35	sienna3	2	19.8631339906842	72.9087886465727	 
ENSG00000010030	25	orange	3	21.5891558988434	96.451818815366	 
ENSG00000010072	19	lightyellow	2	87.6632887633417	198.243710405465	 
ENSG00000010165	2	blue	1	632.117842878312	2379.23927510607	 
ENSG00000010219	2	blue	1	1300.87212076756	3110.55725462349	 
ENSG00000010244	4	yellow	2	714.226007745962	1947.7241355269	 
ENSG00000010256	2	blue	1	1094.3783143941	2921.89087765017	 
ENSG00000010270	7	black	2	406.1783850344	977.329340924398	 
ENSG00000010278	6	red	1	556.360394965546	1114.36850946728	 
ENSG00000010282	19	lightyellow	2	22.509115203929	126.975629552307	 
ENSG00000010292	3	brown	1	1578.71396995112	2921.76122287334	hub10;hub5
ENSG00000010295	5	green	2	467.440541266178	1219.67752504513	 
ENSG00000010310	36	yellowgreen	1	24.6499162061614	79.2248970797274	 
ENSG00000010318	5	green	2	290.381752575359	1040.69024648746	 
ENSG00000010319	4	yellow	2	140.978240436722	1052.71764757006	 
ENSG00000010322	9	magenta	2	170.4161880713	472.594810911743	 
ENSG00000010327	3	brown	1	587.947518974423	2062.50611660029	 
ENSG00000010361	2	blue	1	1790.83337303411	3506.18233669721	hub10
ENSG00000010379	10	purple	1	203.580624125854	412.634403649376	 
ENSG00000010404	2	blue	1	1383.87357746548	3189.69440571972	 
ENSG00000010438	25	orange	3	74.4617271915873	148.092024759359	 
ENSG00000010539	66	skyblue1	1	21.037573380345	46.5836468577647	 
ENSG00000010610	46	brown4	2	29.8211523274767	66.4542728615246	 
ENSG00000010626	3	brown	1	142.367722313507	1185.65243682238	 
ENSG00000010671	0	grey	2	20.7543697841318	383.320424820852	 
ENSG00000010704	10	purple	1	235.764901884456	432.004618311119	 
ENSG00000010803	7	black	2	376.586572704958	973.749366346254	 
ENSG00000010810	0	grey	1	36.6306050725954	465.90879592676	 
ENSG00000010818	4	yellow	2	638.13737670277	1818.11400785155	 
ENSG00000010932	6	red	1	531.871745037303	1093.07673902066	 
ENSG00000011007	8	pink	2	268.210860308943	720.745917180101	 
ENSG00000011009	0	grey	1	38.3125751388274	446.105492590715	 
ENSG00000011021	4	yellow	2	1002.76341691845	2238.88638475143	hub10;hub5
ENSG00000011028	3	brown	1	1484.71632346882	2873.26971598718	hub10;hub5
ENSG00000011052	8	pink	2	261.374432945799	700.271259303265	 
ENSG00000011083	4	yellow	2	137.174208172033	1022.97352726987	 
ENSG00000011105	2	blue	1	623.199717867362	2386.26485279879	 
ENSG00000011114	3	brown	1	515.831382369392	1909.40558069357	 
ENSG00000011132	5	green	1	320.509629589002	1015.13859160511	 
ENSG00000011143	3	brown	1	1206.86620015406	2633.79855900986	 
ENSG00000011198	4	yellow	2	66.7309501952785	692.367364566534	 
ENSG00000011201	25	orange	3	36.8395533642724	112.061858383346	 
ENSG00000011243	5	green	2	341.344584602757	1093.05002699102	 
ENSG00000011258	19	lightyellow	2	65.8391692575331	178.515843729133	 
ENSG00000011260	2	blue	2	976.19490564119	2747.21944309793	 
ENSG00000011275	7	black	2	504.871905023542	1081.88557158651	 
ENSG00000011295	2	blue	1	1378.38257290693	3169.83617474453	 
ENSG00000011304	3	brown	1	1489.38882195274	2850.82946908861	hub10;hub5
ENSG00000011332	4	yellow	2	327.589512774805	1420.71294013602	 
ENSG00000011347	4	yellow	2	687.084450602318	1927.34256590298	 
ENSG00000011376	3	brown	1	1099.27454234191	2599.39378100223	 
ENSG00000011405	3	brown	1	1278.62392943866	2687.47296100056	 
ENSG00000011422	3	brown	1	1344.51669419192	2784.61978396917	hub10
ENSG00000011426	3	brown	1	1479.55207882319	2840.11749556574	hub10;hub5
ENSG00000011451	7	black	2	491.666302635025	1055.83416552223	 
ENSG00000011454	0	grey	1	41.1265307363956	444.607800588456	 
ENSG00000011465	10	purple	1	276.94745259916	454.855954113821	hub10;hub5
ENSG00000011478	5	green	2	733.423637729128	1462.23860670686	hub10;hub5
ENSG00000011485	7	black	2	168.33718468303	694.284981217815	 
ENSG00000011523	22	darkgreen	1	68.9026650665508	161.856511739999	hub10;hub5
ENSG00000011566	16	lightcyan	1	116.393455541186	232.531301818708	hub10
ENSG00000011590	4	yellow	2	85.3688932957326	906.608139674995	 
ENSG00000011600	46	brown4	2	30.9858085450264	68.5042706910254	 
ENSG00000011638	3	brown	1	731.156605216088	2190.95289440853	 
ENSG00000011677	2	blue	1	1259.01558753625	3062.7250696309	 
ENSG00000012048	2	blue	1	1631.77262709801	3298.88007849825	 
ENSG00000012061	3	brown	1	999.004098140263	2460.83345720126	 
ENSG00000012124	6	red	1	526.094626762314	1097.17585911841	 
ENSG00000012171	10	purple	1	158.426685420663	380.701585552375	 
ENSG00000012174	16	lightcyan	1	96.0717042749391	219.421362440184	 
ENSG00000012211	3	brown	1	796.337132017815	2314.89598267561	 
ENSG00000012223	1	turquoise	3	299.863641821096	2339.5027180578	 
ENSG00000012232	7	black	2	104.15911618625	584.866212973149	 
ENSG00000012504	2	blue	1	186.103301770676	1498.65844982717	 
ENSG00000012660	2	blue	1	643.658483940319	2285.42612771231	 
ENSG00000012779	9	magenta	2	60.7637212776896	356.800581425462	 
ENSG00000012817	9	magenta	2	60.2072238712634	323.662751440383	 
ENSG00000012822	4	yellow	2	429.37141585259	1602.71770098865	 
ENSG00000012963	2	blue	1	1242.8317174545	3024.6055542132	 
ENSG00000012983	22	darkgreen	1	56.0418585943553	147.137419034386	 
ENSG00000013016	9	magenta	2	102.04414416908	395.206412544506	 
ENSG00000013275	2	blue	2	821.859412963851	2646.44295391601	 
ENSG00000013288	4	yellow	2	847.809400894707	2094.57764566104	hub10
ENSG00000013293	29	saddlebrown	3	12.9192809729998	67.7305847794428	 
ENSG00000013297	6	red	1	558.627428352313	1116.64190444459	 
ENSG00000013306	2	blue	1	843.456626934875	2599.3731882517	 
ENSG00000013364	10	purple	1	226.148427021224	424.949556760612	 
ENSG00000013374	2	blue	1	768.18700778224	2527.11557457612	 
ENSG00000013375	2	blue	1	1111.67485476843	2850.17136469049	 
ENSG00000013392	3	brown	1	792.814017370353	2320.69808700034	 
ENSG00000013441	22	darkgreen	1	44.9578598990604	136.841622387585	 
ENSG00000013503	3	brown	1	368.574629805529	1772.53840926796	 
ENSG00000013523	5	green	1	527.533631841962	1269.09728080985	 
ENSG00000013561	5	green	1	484.59435009226	1219.64841060568	 
ENSG00000013563	2	blue	1	1025.49922506727	2809.01172154572	 
ENSG00000013573	3	brown	1	1434.82910771511	2834.03016993601	hub10
ENSG00000013583	2	blue	1	1101.96597152679	2944.72150722	 
ENSG00000013588	10	purple	1	196.138738156162	405.37630951266	 
ENSG00000013619	7	black	2	256.91660052196	844.669628388893	 
ENSG00000013725	25	orange	3	10.5647844163313	73.4592687953464	 
ENSG00000013810	2	blue	1	1602.69501288486	3266.09345623881	 
ENSG00000014123	2	blue	1	1361.87268864794	3058.82813611254	 
ENSG00000014138	3	brown	1	1423.83121450514	2787.90002463805	hub10
ENSG00000014164	7	black	2	492.429315324717	1064.9243767622	 
ENSG00000014216	3	brown	1	300.039888532388	1534.27138533295	 
ENSG00000014257	1	turquoise	3	386.688379130722	2571.80198463925	 
ENSG00000014641	5	green	2	438.990576343459	1206.11980062071	 
ENSG00000014824	7	black	2	619.677474364584	1161.54838532253	hub10;hub5
ENSG00000014914	3	brown	1	1355.58581027113	2778.96983776606	hub10
ENSG00000014919	4	yellow	2	627.876800177607	1910.26391495071	 
ENSG00000015133	2	blue	1	1403.00802378903	3180.89881165581	 
ENSG00000015153	4	yellow	2	645.623925235646	1894.68199467299	 
ENSG00000015171	3	brown	1	649.287640309261	2144.01138539068	 
ENSG00000015285	6	red	1	184.736608006418	758.380642661661	 
ENSG00000015413	3	brown	1	131.107556383776	1203.24591919698	 
ENSG00000015475	3	brown	1	694.395968905305	2228.22839099405	 
ENSG00000015479	7	black	2	583.990248817825	1136.24148067423	hub10;hub5
ENSG00000015520	0	grey	1	13.0497515783283	331.956775724478	 
ENSG00000015532	5	green	1	436.408169963182	1177.23847151062	 
ENSG00000015568	61	antiquewhite4	1	14.3795265783212	41.9293396783681	 
ENSG00000015592	2	blue	1	877.94752377132	2625.01348526659	 
ENSG00000015676	4	yellow	2	458.714712601294	1512.00353210884	 
ENSG00000016082	15	midnightblue	3	147.01941239145	255.571314054288	 
ENSG00000016391	2	blue	1	463.136894279156	2093.34190755455	 
ENSG00000016402	2	blue	1	251.520760730993	1740.32060845665	 
ENSG00000016490	1	turquoise	3	3770.7898796645	5589.47324438486	 
ENSG00000016602	1	turquoise	3	583.840858812646	2969.79523083808	 
ENSG00000016864	2	blue	1	665.288604789006	2470.47075756098	 
ENSG00000017260	3	brown	1	621.786884360353	2076.83037138825	 
ENSG00000017373	4	yellow	2	1079.59860522967	2315.27021422995	hub10;hub5
ENSG00000017427	6	red	1	590.635050775553	1127.39316222558	 
ENSG00000017483	2	blue	1	754.380379747577	2610.33276487051	 
ENSG00000017621	4	yellow	2	277.828049763097	1308.84405246111	 
ENSG00000017797	3	brown	1	1207.94157305854	2689.60179173122	 
ENSG00000018189	5	green	1	437.338432074733	1148.1833991139	 
ENSG00000018236	2	blue	1	1279.09650925918	3059.45657600795	 
ENSG00000018280	6	red	1	76.9470533507963	550.387413353927	 
ENSG00000018408	6	red	1	552.120850217813	1097.93257181368	 
ENSG00000018510	19	lightyellow	2	100.111533859248	210.678710986294	 
ENSG00000018607	0	grey	1	22.3984614810878	369.253048693602	 
ENSG00000018610	5	green	2	189.239534702367	886.288530635378	 
ENSG00000018625	3	brown	1	870.563383134083	2385.02834184139	 
ENSG00000018699	4	yellow	2	304.720653016808	1441.38203678399	 
ENSG00000018869	66	skyblue1	1	11.779329367654	37.7525008854728	 
ENSG00000019102	3	brown	1	336.361067343436	1741.27030877796	 
ENSG00000019144	5	green	2	481.953734364	1237.72456936054	 
ENSG00000019169	10	purple	1	204.994865715175	407.071218478436	 
ENSG00000019186	6	red	1	274.255463639408	872.696858101972	 
ENSG00000019485	0	grey	1	34.6364481644229	439.877616198635	 
ENSG00000019505	3	brown	1	699.867088448335	2152.4149843154	 
ENSG00000019549	6	red	1	624.872022519437	1167.26317039583	 
ENSG00000019582	6	red	1	207.185511863222	786.821694813671	 
ENSG00000019991	2	blue	1	751.87688739989	2464.42870277459	 
ENSG00000019995	8	pink	2	227.253288585858	672.279619948978	 
ENSG00000020129	4	yellow	2	817.218411632417	2012.09103459149	 
ENSG00000020181	10	purple	1	286.013929150946	464.557102356616	hub10;hub5
ENSG00000020219	0	grey	3	9.923745351905	305.81972580734	 
ENSG00000020256	7	black	2	325.828868580159	908.444419933357	 
ENSG00000020426	4	yellow	2	631.467320670035	1752.41857415755	 
ENSG00000020577	3	brown	1	788.304733353939	2332.43010608106	 
ENSG00000020633	6	red	1	244.829829367119	818.334632541308	 
